location_id,country,city,latitude,longitude,facility
LOC-000368,UAE,Ronaldview,22.1909,56.7644,Cloud Environment (Azure)
LOC-000369,France,Stephaniefort,48.6317,6.3594,Cloud Environment (AWS)
LOC-000370,France,North Marieland,48.308,1.9732,HQ Data Center
LOC-000371,Australia,Davisstad,-27.1857,138.2868,Regional Data Center
LOC-000372,Netherlands,New Brian,51.9953,2.5567,Cloud Environment (Azure)
LOC-000373,UK,Elizabethchester,51.1498,0.0083,Cloud Environment (AWS)
LOC-000374,UAE,Morganchester,26.1328,57.199,HQ Data Center
LOC-000375,France,West Carolinestad,44.971,4.5514,Cloud Environment (Azure)
LOC-000376,Canada,New Williamberg,54.8976,-109.7243,Cloud Environment (Azure)
LOC-000377,South Korea,Walkerville,35.2845,126.8755,Branch Office
LOC-000378,Brazil,Meganstad,-13.129,-49.4014,Employee Home Network
LOC-000379,Germany,Port Joshuabury,51.5058,8.5462,Employee Home Network
LOC-000380,Mexico,Bruceside,26.9856,-103.8744,Employee Home Network
LOC-000381,Brazil,New Sarahview,-11.5406,-49.1441,Colocation Facility
LOC-000382,UK,East Joshuaport,58.547,-0.4234,Cloud Environment (Azure)
LOC-000383,South Africa,Michaelburgh,-33.0595,24.3493,Regional Data Center
LOC-000384,UAE,New Diane,27.767,55.9618,Cloud Environment (AWS)
LOC-000385,Singapore,East Joycetown,-2.8091,100.4229,Employee Home Network
LOC-000386,Mexico,Lake Alyssafurt,23.768,-99.2423,Cloud Environment (AWS)
LOC-000387,Mexico,Chavezburgh,20.8549,-103.0415,Regional Data Center
LOC-000388,Mexico,Larrymouth,18.9012,-107.0202,Regional Data Center
LOC-000389,Germany,North Ericton,50.0274,6.2676,Branch Office
LOC-000390,India,West Scottchester,18.7805,74.9537,Regional Data Center
LOC-000391,Netherlands,Lawsonchester,48.5931,0.6743,Employee Home Network
LOC-000392,South Korea,Jasonhaven,39.2189,130.3553,Employee Home Network
LOC-000393,Brazil,West Russellport,-13.0815,-47.8667,HQ Data Center
LOC-000394,Singapore,Roseport,-1.4914,100.315,Colocation Facility
LOC-000395,USA,East Randallton,39.8519,-98.3365,Cloud Environment (AWS)
LOC-000396,India,East Kevinborough,17.9781,80.3524,Employee Home Network
LOC-000397,USA,Port Jonathan,33.1988,-91.6614,HQ Data Center
LOC-000398,France,Davidfort,46.7572,-0.6923,Cloud Environment (Azure)
LOC-000399,Singapore,Thompsonfurt,0.6445,104.9679,Branch Office
LOC-000400,Canada,New Angelica,55.2961,-104.7031,Cloud Environment (AWS)
LOC-000401,UAE,Charleston,28.1706,49.5246,HQ Data Center
LOC-000402,Japan,Smithland,39.9381,133.6882,Colocation Facility
LOC-000403,Australia,Barbarashire,-27.7379,128.9375,Cloud Environment (AWS)
LOC-000404,Australia,Mckinneychester,-27.8631,135.3461,Cloud Environment (AWS)
LOC-000405,Netherlands,Dariustown,52.9516,7.8581,Cloud Environment (Azure)
LOC-000406,India,Georgemouth,19.1167,77.3484,Cloud Environment (Azure)
LOC-000407,South Africa,Christopherville,-27.7681,22.5837,Employee Home Network
LOC-000408,France,South Brianna,43.4262,-1.7632,Employee Home Network
LOC-000409,India,South Monicamouth,18.5281,74.401,Branch Office
LOC-000410,Mexico,West Kimberly,19.0536,-98.2191,Colocation Facility
LOC-000411,South Africa,New Cynthiahaven,-30.1292,20.4706,Branch Office
LOC-000412,Singapore,Port Michael,-0.0782,106.6282,Regional Data Center
LOC-000413,Singapore,East Curtis,-2.4031,102.5,Colocation Facility
LOC-000414,South Korea,Jamesberg,35.3052,132.3317,Regional Data Center
LOC-000415,UK,East Stephaniefort,55.3401,-3.4608,Remote/VPN Access Point
LOC-000416,Netherlands,Webstershire,47.9587,4.5363,Colocation Facility
LOC-000417,Canada,Maldonadoshire,61.0814,-109.5422,Remote/VPN Access Point
LOC-000418,Australia,Michellemouth,-29.2484,132.0543,Remote/VPN Access Point
LOC-000419,Singapore,South Carlos,0.8113,105.9964,Cloud Environment (Azure)
LOC-000420,South Korea,Welchview,35.3469,127.2382,Regional Data Center
LOC-000421,Canada,West Williamport,61.1119,-108.6012,HQ Data Center
LOC-000422,USA,Hayeston,38.802,-96.6508,Cloud Environment (Azure)
LOC-000423,India,Marieland,17.0215,80.0386,Employee Home Network
LOC-000424,India,New Brookefurt,16.856,76.3229,Regional Data Center
LOC-000425,Australia,Carpenterton,-26.4459,134.4475,Cloud Environment (Azure)
LOC-000426,France,Stoutshire,46.1026,0.5979,Employee Home Network
LOC-000427,Netherlands,West Cassidy,47.9015,1.6683,Regional Data Center
LOC-000428,Japan,North Shannon,34.3487,136.0398,Cloud Environment (AWS)
LOC-000429,India,Toniland,22.9504,78.9533,Colocation Facility
LOC-000430,Mexico,North John,24.2512,-104.935,Remote/VPN Access Point
LOC-000431,South Korea,Ritterhaven,35.3705,132.7306,Remote/VPN Access Point
LOC-000432,South Korea,West Nathan,40.0726,127.6789,Cloud Environment (AWS)
LOC-000433,UK,Paulmouth,58.9064,-3.9156,Employee Home Network
LOC-000434,USA,Port Crystalmouth,40.1953,-91.0373,Regional Data Center
LOC-000435,France,West Codyfurt,45.0777,-2.4623,Remote/VPN Access Point
LOC-000436,Mexico,Johnathanberg,21.6341,-105.9777,Cloud Environment (Azure)
LOC-000437,Netherlands,Christopherberg,50.7475,2.5337,Branch Office
LOC-000438,Netherlands,Kylefurt,48.5214,8.195,HQ Data Center
LOC-000439,Australia,New Jeanne,-24.7342,132.4642,Cloud Environment (Azure)
LOC-000440,Canada,West Angelicamouth,59.9729,-110.6893,Colocation Facility
LOC-000441,South Korea,Lake Jacqueline,38.0965,128.0239,Colocation Facility
LOC-000442,South Africa,Lake Ellenhaven,-29.8105,19.1908,Regional Data Center
LOC-000443,France,Andrewport,42.3451,1.5466,Regional Data Center
LOC-000444,UK,East Matthew,59.1577,-0.6334,Cloud Environment (Azure)
LOC-000445,Netherlands,Leeberg,56.7952,4.6175,HQ Data Center
LOC-000446,South Africa,North Kenneth,-34.3179,19.4677,Cloud Environment (Azure)
LOC-000447,UK,New Kellihaven,53.6047,-1.3427,Regional Data Center
LOC-000448,UAE,Lake Matthewberg,27.3734,57.3071,Remote/VPN Access Point
LOC-000449,Germany,Mooreburgh,52.5163,10.9599,Cloud Environment (Azure)
LOC-000450,France,Lake Samuel,44.6316,2.2231,Cloud Environment (Azure)
LOC-000451,Canada,Diazbury,60.5465,-109.8049,Regional Data Center
LOC-000452,South Africa,Bishopmouth,-26.3202,18.3494,HQ Data Center
LOC-000453,USA,New John,32.5448,-94.2984,Remote/VPN Access Point
LOC-000454,France,Mckeeborough,43.7115,2.6097,HQ Data Center
LOC-000455,Brazil,Erikashire,-10.345,-51.4695,Remote/VPN Access Point
LOC-000456,Brazil,Murrayport,-16.7862,-48.8518,Colocation Facility
LOC-000457,Singapore,Shawchester,0.8875,105.7059,Cloud Environment (Azure)
LOC-000458,Brazil,Port James,-15.0788,-52.2809,Regional Data Center
LOC-000459,Canada,Port John,52.5671,-102.7319,Regional Data Center
LOC-000460,South Korea,Sawyerside,40.788,126.2206,Colocation Facility
LOC-000461,UK,Lake Meghanville,57.9847,-3.2862,Cloud Environment (AWS)
LOC-000462,Australia,Christopherburgh,-27.857,130.0003,Employee Home Network
LOC-000463,Germany,Shannonhaven,47.5745,5.9576,Colocation Facility
LOC-000464,South Africa,Port Samuel,-29.4057,20.4202,Cloud Environment (Azure)
LOC-000465,South Africa,Port Shannon,-32.2851,23.7144,Regional Data Center
LOC-000466,Germany,Sarahchester,53.7969,10.4342,Employee Home Network
LOC-000467,Brazil,South Waynebury,-10.4442,-51.9516,Cloud Environment (AWS)
LOC-000468,Japan,Vangstad,36.2592,142.9198,Branch Office
LOC-000469,Canada,North Lucas,54.6594,-110.8414,Employee Home Network
LOC-000470,Canada,Port Jennifermouth,59.9538,-104.8042,Employee Home Network
LOC-000471,Singapore,East Benjamin,1.719,107.2915,Colocation Facility
LOC-000472,UK,Hortonberg,59.2027,-1.1609,Colocation Facility
LOC-000473,Australia,Westtown,-29.822,129.2867,Branch Office
LOC-000474,Australia,North Jonathanberg,-24.7422,129.5104,Employee Home Network
LOC-000475,Netherlands,Rodriguezport,52.6312,8.5444,Cloud Environment (AWS)
LOC-000476,UK,West David,60.1289,-4.497,Regional Data Center
LOC-000477,UAE,South Danielle,27.8136,56.3975,Branch Office
LOC-000478,Canada,Brownfort,56.2216,-106.346,HQ Data Center
LOC-000479,India,Lake Zacharybury,16.9641,77.2933,Employee Home Network
LOC-000480,UAE,West Ruben,22.994,54.9104,Cloud Environment (Azure)
LOC-000481,Australia,Johnchester,-20.9607,131.9604,Colocation Facility
LOC-000482,Canada,Lake Elizabeth,58.5236,-108.3545,Regional Data Center
LOC-000483,UAE,Carloshaven,26.707,54.1712,Remote/VPN Access Point
LOC-000484,Brazil,South Morganton,-11.0775,-53.2417,Cloud Environment (AWS)
LOC-000485,Japan,Zavalaview,37.0418,141.2204,HQ Data Center
LOC-000486,Canada,West Kristinastad,55.8763,-101.6761,Branch Office
LOC-000487,South Korea,Lake Diane,31.4214,127.5714,Colocation Facility
LOC-000488,UK,Port Bonniemouth,58.5947,-6.014,Cloud Environment (AWS)
LOC-000489,Germany,North Michael,46.3551,8.5884,Cloud Environment (Azure)
LOC-000490,Japan,Lisaburgh,38.1098,137.3567,Employee Home Network
LOC-000491,South Africa,Pollardfort,-27.0757,25.2115,Cloud Environment (Azure)
LOC-000492,UAE,Port Dennis,20.4975,52.0983,Employee Home Network
LOC-000493,UAE,Johnsonborough,22.1923,58.4147,Employee Home Network
LOC-000494,Mexico,Port Jameston,23.9658,-102.0901,Remote/VPN Access Point
LOC-000495,Canada,Sarahhaven,55.9722,-101.7734,Remote/VPN Access Point
LOC-000496,UAE,Haysside,21.4091,58.2627,Remote/VPN Access Point
LOC-000497,Netherlands,Kingborough,50.0226,2.3641,Employee Home Network
LOC-000498,Australia,Michaelton,-25.4764,134.38,Remote/VPN Access Point
LOC-000499,Singapore,Joshuastad,-2.4292,105.586,Colocation Facility
LOC-000500,Mexico,Prestonmouth,28.4361,-99.369,Cloud Environment (Azure)
LOC-000501,Singapore,Morganburgh,-3.2272,108.3729,Cloud Environment (AWS)
LOC-000502,Australia,Holtstad,-21.0343,135.3348,Employee Home Network
LOC-000503,Germany,Lauriechester,48.1864,10.8373,Remote/VPN Access Point
LOC-000504,UK,South Carrieburgh,51.4704,-1.0271,Branch Office
LOC-000505,Germany,Manuelland,46.6734,14.5033,Branch Office
LOC-000506,France,Donnaport,43.9318,-2.1097,Regional Data Center
LOC-000507,South Korea,Morrisonchester,35.6318,129.5788,Cloud Environment (Azure)
LOC-000508,India,Lake Scott,25.2389,83.742,Cloud Environment (Azure)
LOC-000509,Japan,Williamsstad,37.7337,142.0594,Employee Home Network
LOC-000510,Brazil,Hillton,-12.7296,-49.3662,Remote/VPN Access Point
LOC-000511,Australia,Lake Danastad,-27.4202,129.3667,Cloud Environment (AWS)
LOC-000512,France,North Douglas,47.3447,2.2398,HQ Data Center
LOC-000513,Mexico,Johnsonland,27.8492,-103.374,Cloud Environment (Azure)
LOC-000514,Mexico,Port Deanna,27.8308,-97.5811,Colocation Facility
LOC-000515,Netherlands,Patrickshire,52.0864,9.6574,Remote/VPN Access Point
LOC-000516,Mexico,New Ericmouth,19.0092,-104.5689,Cloud Environment (AWS)
LOC-000517,Mexico,Nathanland,28.4644,-104.7072,Employee Home Network
LOC-000518,Mexico,New Michael,28.0201,-99.0422,Employee Home Network
LOC-000519,Singapore,Debrabury,-1.7198,99.9463,Cloud Environment (Azure)
LOC-000520,South Korea,North Jillfort,35.4969,125.3395,Cloud Environment (Azure)
LOC-000521,India,Mcintyreville,22.9599,81.8706,Branch Office
LOC-000522,UK,Kimberlymouth,56.4876,-2.0487,Colocation Facility
LOC-000523,South Africa,New Justin,-31.2825,21.2168,Colocation Facility
LOC-000524,France,Gonzalezberg,42.5573,6.7052,Employee Home Network
LOC-000525,Australia,South Geraldmouth,-20.9161,128.8434,Colocation Facility
LOC-000526,Germany,Port Evelynmouth,50.6331,8.1214,Regional Data Center
LOC-000527,Singapore,Jennaside,2.1767,104.5486,Remote/VPN Access Point
LOC-000528,France,Patriciaburgh,45.1989,-0.7487,Cloud Environment (AWS)
LOC-000529,Brazil,Port Michael,-16.1669,-52.8711,Remote/VPN Access Point
LOC-000530,South Korea,North Tracie,32.082,131.9282,Remote/VPN Access Point
LOC-000531,Australia,East Kristy,-24.1281,130.9664,Cloud Environment (Azure)
LOC-000532,Brazil,West Angelastad,-17.7031,-49.448,Regional Data Center
LOC-000533,Japan,Laraside,38.2242,142.3809,Branch Office
LOC-000534,Netherlands,New Nicole,49.6073,7.8387,Cloud Environment (AWS)
LOC-000535,UAE,West Raymondfort,22.8916,55.8855,Cloud Environment (AWS)
LOC-000536,Mexico,Hammondshire,24.2762,-106.9352,Branch Office
LOC-000537,Canada,East Teresaland,56.497,-109.7014,Employee Home Network
LOC-000538,USA,Owenshaven,38.8932,-93.5437,Employee Home Network
LOC-000539,USA,Davidside,41.0791,-96.2581,HQ Data Center
LOC-000540,Brazil,Port Tammy,-17.9156,-52.7711,HQ Data Center
LOC-000541,UAE,Shawton,23.0479,56.917,HQ Data Center
LOC-000542,Japan,New Ericburgh,33.7494,133.2831,Branch Office
LOC-000543,Canada,West Sarah,51.8607,-107.1098,Cloud Environment (AWS)
LOC-000544,UAE,West Stacey,28.3653,58.1936,Cloud Environment (AWS)
LOC-000545,Mexico,Meghanview,23.3552,-104.6819,Cloud Environment (Azure)
LOC-000546,Netherlands,Lake Stephanie,48.4869,6.7066,Colocation Facility
LOC-000547,Australia,Davidport,-20.3458,132.5999,Colocation Facility
LOC-000548,Japan,New Danielleshire,32.0073,142.8943,Cloud Environment (Azure)
LOC-000549,France,East Donna,50.2063,-1.9254,Colocation Facility
LOC-000550,UAE,Meganshire,19.6976,58.635,HQ Data Center
LOC-000551,Netherlands,Port Michelleland,47.36,3.2749,Colocation Facility
LOC-000552,UAE,Lake Kelliview,22.2169,51.1444,Employee Home Network
LOC-000553,Australia,Port Ashley,-28.7232,130.6599,Cloud Environment (AWS)
LOC-000554,India,South Pamelaside,23.6885,78.1553,HQ Data Center
LOC-000555,Germany,Dawnport,48.2265,6.4605,HQ Data Center
LOC-000556,Brazil,Sanchezfurt,-13.2572,-49.8924,HQ Data Center
LOC-000557,Germany,Shawnton,53.5711,9.4742,Branch Office
LOC-000558,UAE,South Robert,20.5968,57.4851,HQ Data Center
LOC-000559,UK,Harrisberg,55.4171,-5.5434,Regional Data Center
LOC-000560,Canada,Michellemouth,57.1096,-104.6215,Regional Data Center
LOC-000561,Germany,Theresaberg,49.1833,6.8841,Branch Office
LOC-000562,Japan,Zacharyville,34.2098,133.8625,Cloud Environment (Azure)
LOC-000563,France,Johnville,48.3909,2.4468,HQ Data Center
LOC-000564,Australia,Shannonberg,-20.8585,135.4885,Regional Data Center
LOC-000565,South Korea,North Kellyfurt,35.071,124.2591,Colocation Facility
LOC-000566,UK,Wrightburgh,57.9223,-3.7008,Branch Office
LOC-000567,Singapore,Sarahmouth,4.9275,100.2633,Employee Home Network
LOC-000568,Mexico,Port Erik,19.2107,-103.426,Colocation Facility
LOC-000569,UAE,Jimenezport,23.724,52.732,Remote/VPN Access Point
LOC-000570,Germany,Johnsonfurt,49.4683,6.2422,Employee Home Network
LOC-000571,South Africa,Levyborough,-31.8487,23.2939,Branch Office
LOC-000572,India,Brandonport,18.2783,80.6996,HQ Data Center
LOC-000573,South Africa,Harperfort,-34.8317,25.984,Branch Office
LOC-000574,Brazil,Amandaville,-17.1461,-47.855,Remote/VPN Access Point
LOC-000575,Mexico,Andersonview,18.7878,-98.1812,Cloud Environment (AWS)
LOC-000576,South Korea,Kathrynstad,40.9035,127.5561,Branch Office
LOC-000577,South Korea,South Brettside,36.9518,124.812,Branch Office
LOC-000578,UAE,West Angela,21.6403,51.6784,Employee Home Network
LOC-000579,UAE,South Williamside,24.9113,51.932,Regional Data Center
LOC-000580,UAE,Marciaville,27.2522,53.5078,Employee Home Network
LOC-000581,Netherlands,North Phillip,55.5299,9.4346,Regional Data Center
LOC-000582,Australia,Angelastad,-26.1351,134.4003,Branch Office
LOC-000583,South Korea,East Carrie,32.367,125.3746,Colocation Facility
LOC-000584,Singapore,Porterton,-2.1238,102.1185,Colocation Facility
LOC-000585,Canada,East Jenniferfort,59.464,-106.3538,Regional Data Center
LOC-000586,Singapore,Hernandezhaven,3.9857,103.706,Employee Home Network
LOC-000587,Brazil,West Sarah,-17.5527,-48.9755,Cloud Environment (Azure)
LOC-000588,UK,Franciscoport,57.5812,-3.5528,HQ Data Center
LOC-000589,UAE,Williamhaven,18.7623,57.3148,HQ Data Center
LOC-000590,Netherlands,Ericksonport,47.1964,1.6662,Branch Office
LOC-000591,USA,Cabrerastad,39.1619,-100.6215,Employee Home Network
LOC-000592,Australia,Emilychester,-29.6699,135.1524,Employee Home Network
LOC-000593,France,Lauratown,46.4819,-3.0456,Colocation Facility
LOC-000594,India,Bakershire,15.761,81.1848,Remote/VPN Access Point
LOC-000595,India,Lake Brett,20.6159,80.9415,Colocation Facility
LOC-000596,Netherlands,Jacksonfurt,56.5297,2.084,Cloud Environment (AWS)
LOC-000597,UAE,Port Erin,19.9131,50.7671,Remote/VPN Access Point
LOC-000598,South Africa,New Stacyville,-32.0151,25.8869,Cloud Environment (AWS)
LOC-000599,Australia,North Scott,-20.6814,133.3651,Branch Office
LOC-000600,South Korea,Hernandezborough,33.1664,129.6073,Cloud Environment (AWS)
LOC-000601,France,Shawfort,51.5201,3.3872,HQ Data Center
LOC-000602,USA,Lake Devinborough,36.143,-96.9412,Employee Home Network
LOC-000603,India,Whitneyfort,21.9612,80.9914,Cloud Environment (AWS)
LOC-000604,Brazil,Edwardsburgh,-10.7817,-50.4762,Regional Data Center
LOC-000605,Canada,Barrmouth,60.9037,-101.6084,HQ Data Center
LOC-000606,Germany,Ericaview,48.2799,14.1327,Employee Home Network
LOC-000607,Singapore,Leebury,-3.1823,99.5633,Remote/VPN Access Point
LOC-000608,Mexico,Angelabury,24.0648,-100.9717,Cloud Environment (Azure)
LOC-000609,Mexico,Kellieborough,27.1388,-107.3962,Branch Office
LOC-000610,Canada,Stewartstad,52.5723,-103.1399,Colocation Facility
LOC-000611,Mexico,Keithshire,19.4039,-105.9283,Branch Office
LOC-000612,Canada,Huangfurt,59.4769,-107.4552,Regional Data Center
LOC-000613,Japan,Stephanieberg,38.7609,134.6524,Cloud Environment (AWS)
LOC-000614,UAE,Bobbyland,25.8787,52.3064,Cloud Environment (AWS)
LOC-000615,Japan,Sandraview,33.5262,134.0131,Colocation Facility
LOC-000616,Netherlands,Lewisside,50.3964,6.6325,Employee Home Network
LOC-000617,Brazil,Sarahview,-16.9536,-51.3949,Colocation Facility
LOC-000618,Japan,North Christina,33.0622,139.1117,Colocation Facility
LOC-000619,USA,East Brent,39.8119,-97.7591,Branch Office
LOC-000620,South Korea,Lake Jesse,31.6429,125.4466,Colocation Facility
LOC-000621,South Korea,South Markfort,38.7467,124.3097,Colocation Facility
LOC-000622,Australia,Lake Kellitown,-26.6674,129.6903,Remote/VPN Access Point
LOC-000623,Brazil,South Denise,-15.6358,-54.2276,Cloud Environment (Azure)
LOC-000624,USA,Woodsborough,33.9641,-96.2245,Colocation Facility
LOC-000625,USA,Manuelton,32.3528,-97.1738,Cloud Environment (AWS)
LOC-000626,Canada,Lake Audreyside,57.1108,-108.1025,Colocation Facility
LOC-000627,India,East Robertburgh,18.5122,77.8409,Cloud Environment (AWS)
LOC-000628,South Korea,Port Randyfort,39.9192,131.819,Branch Office
LOC-000629,Canada,Lake Suzanne,56.3414,-104.4936,Cloud Environment (Azure)
LOC-000630,UK,Nancytown,53.0673,-5.7519,Cloud Environment (Azure)
LOC-000631,USA,Ashleyville,33.7623,-97.9533,Remote/VPN Access Point
LOC-000632,Brazil,Justinside,-11.4083,-53.3141,Branch Office
LOC-000633,South Korea,Smallberg,37.1581,128.705,Branch Office
LOC-000634,Brazil,Nelsonville,-18.1653,-53.8787,Colocation Facility
LOC-000635,Australia,Franciscomouth,-21.8583,132.574,Regional Data Center
LOC-000636,Brazil,Jennifertown,-15.8876,-48.7705,Cloud Environment (Azure)
LOC-000637,Singapore,Krystalshire,-0.4412,108.2926,Branch Office
LOC-000638,Brazil,East Cheryl,-16.0932,-47.2796,Regional Data Center
LOC-000639,Singapore,Wilcoxhaven,3.7008,105.1488,Branch Office
LOC-000640,Australia,Christopherville,-26.5138,136.94,Colocation Facility
LOC-000641,Australia,East Thomas,-29.1355,134.4136,Cloud Environment (Azure)
LOC-000642,France,North Jose,49.2796,-2.8425,Employee Home Network
